adopter,state,bill_win,bill_sum,cf,income,educ,sqft,kids,n_peo,age,retire,party
Non-adopter,Arizona,100,300,0.184697327,125000,Some College,"(1500,2000]",1,2,33,0,Democrat
Non-adopter,California,175,175,0.18700047,87500,High School or Less,"(1000,1500]",0,2,54,0,Independent
Non-adopter,New York,125,125,0.143291156,62500,Some College,"(2000,3000]",0,2,55,0,Republican
Non-adopter,New Jersey,175,225,0.145948679,175000,High School or Less,"(2000,3000]",1,3,35,0,Independent
Non-adopter,California,63,63,0.171184243,250000,High School or Less,"(1000,1500]",0,2,54,0,Republican
Non-adopter,New Jersey,275,175,0.141458314,37500,Some College,"(1000,1500]",1,2,42,0,Democrat
Non-adopter,California,63,38,0.170696245,125000,Graduate Degree,"(1500,2000]",0,2,60,1,Democrat
Non-adopter,New York,88,175,0.129388576,87500,High School or Less,"(1500,2000]",1,2,37,0,Independent
Non-adopter,Arizona,63,225,0.184697327,175000,Graduate Degree,"(2000,3000]",0,2,61,1,Democrat
Non-adopter,California,125,175,0.18700047,62500,High School or Less,"(1000,1500]",0,3,53,0,Democrat
Non-adopter,New Jersey,175,225,0.141621756,175000,Bachelor Degree,"(1500,2000]",0,2,33,0,Independent
Non-adopter,New Jersey,67,67,0.150491191,125000,Graduate Degree,"(2000,3000]",1,2,31,0,Independent
Non-adopter,New York,88,125,0.137866209,125000,Graduate Degree,"(1500,2000]",0,2,53,0,Independent
Non-adopter,Arizona,88,175,0.192958857,125000,Some College,"(3000,4000]",0,2,62,1,Independent
Non-adopter,Arizona,80,35,0.192958857,17500,Graduate Degree,"(0,1000]",0,2,53,0,Democrat
Non-adopter,New York,125,88,0.142487819,37500,Bachelor Degree,"(0,1000]",0,2,66,1,Democrat
Non-adopter,New York,375,375,0.130768876,125000,Some College,"(2000,3000]",0,2,65,1,Democrat
Non-adopter,Arizona,63,125,0.184697327,87500,Bachelor Degree,"(1500,2000]",0,1,54,0,Independent
Non-adopter,Arizona,200,500,0.184697327,62500,Some College,"(1000,1500]",0,1,19,0,Independent
Non-adopter,New Jersey,125,88,0.145948679,175000,Some College,"(1000,1500]",0,2,45,0,Independent
Non-adopter,New York,125,38,0.137866209,62500,Bachelor Degree,"(1500,2000]",0,2,67,1,Democrat
Non-adopter,Arizona,150,400,0.184697327,37500,Some College,"(2000,3000]",1,2,31,0,Democrat
Non-adopter,California,100,200,0.18700047,37500,High School or Less,"(4000,5000+]",1,4,24,0,Republican
Non-adopter,California,38,18,0.171184243,17500,Some College,"(1000,1500]",0,1,60,0,Independent
Non-adopter,New York,125,130,0.144799344,87500,High School or Less,"(1500,2000]",1,3,18,0,Independent
Non-adopter,California,125,90,0.163724796,125000,Bachelor Degree,"(1500,2000]",0,2,64,1,Independent
Non-adopter,New Jersey,1000,500,0.142714095,350000,Graduate Degree,"(3000,4000]",1,2,37,0,Republican
Non-adopter,New York,105,125,0.136849137,87500,Some College,"(1500,2000]",1,2,50,0,Independent
Non-adopter,New York,200,300,0.130458995,62500,Some College,"(1500,2000]",1,2,52,0,Independent
Non-adopter,New York,88,88,0.130458995,87500,Some College,"(2000,3000]",0,2,79,1,Republican
Non-adopter,California,88,325,0.171962197,87500,Some College,"(1000,1500]",0,2,66,1,Independent
Non-adopter,California,125,175,0.182273476,17500,High School or Less,"(2000,3000]",0,1,86,1,Democrat
Non-adopter,California,38,38,0.17516009,250000,Bachelor Degree,"(1500,2000]",0,2,61,1,Republican
Non-adopter,New York,125,63,0.136426073,37500,High School or Less,"(0,1000]",0,2,71,1,Independent
Non-adopter,California,175,325,0.192908626,125000,Some College,"(2000,3000]",0,4,51,0,Independent
Non-adopter,California,100,200,0.17088196,175000,Bachelor Degree,"(2000,3000]",0,2,32,0,Independent
Non-adopter,California,500,400,0.181662272,87500,Bachelor Degree,"(2000,3000]",1,2,35,0,Republican
Non-adopter,New Jersey,175,175,0.146151049,125000,Bachelor Degree,"(1500,2000]",0,2,71,1,Democrat
Non-adopter,New York,88,88,0.144799344,175000,Some College,"(2000,3000]",1,3,43,0,Republican
Non-adopter,California,88,88,0.181662272,125000,Some College,"(0,1000]",0,1,57,1,Republican
Non-adopter,New York,500,300,0.143482328,125000,Graduate Degree,"(2000,3000]",1,2,28,0,Democrat
Non-adopter,California,63,38,0.181662272,87500,Graduate Degree,"(1500,2000]",0,1,62,1,Democrat
Non-adopter,New Jersey,110,130,0.14218588,37500,High School or Less,"(1500,2000]",0,2,63,0,Independent
Adopter,Arizona,110,60,0.199905379,87500,Bachelor Degree,"(1500,2000]",0,2,66,1,Independent
Adopter,Arizona,150,450,0.184697327,87500,Some College,"(1000,1500]",0,2,45,0,Independent
Non-adopter,New Jersey,63,175,0.141458314,87500,Graduate Degree,"(1000,1500]",1,2,37,0,Independent
Non-adopter,California,135,120,0.169027499,125000,Graduate Degree,"(0,1000]",0,2,53,0,Independent
Non-adopter,New Jersey,225,175,0.147471945,87500,Bachelor Degree,"(2000,3000]",0,2,27,0,Independent
Non-adopter,California,63,63,0.181662272,125000,Bachelor Degree,"(1500,2000]",0,3,66,1,Independent
Non-adopter,California,225,175,0.182273476,125000,High School or Less,"(1000,1500]",0,2,46,0,Independent
Non-adopter,California,123,155,0.185442682,350000,Graduate Degree,"(3000,4000]",0,2,55,0,Independent
Non-adopter,California,63,18,0.173227205,62500,Graduate Degree,"(1500,2000]",0,2,55,0,Democrat
Non-adopter,California,95,175,0.173227205,125000,Bachelor Degree,"(2000,3000]",0,2,50,0,Democrat
Non-adopter,Arizona,38,125,0.184697327,37500,Some College,"(1000,1500]",0,1,63,0,Independent
Non-adopter,California,125,125,0.18700047,87500,High School or Less,"(2000,3000]",1,2,37,0,Democrat
Non-adopter,New York,175,88,0.132581266,175000,Graduate Degree,"(2000,3000]",0,2,77,1,Independent
Non-adopter,California,450,375,0.178924228,87500,Graduate Degree,"(2000,3000]",0,2,58,1,Republican
Non-adopter,New Jersey,63,175,0.143809207,175000,Some College,"(2000,3000]",1,3,36,0,Democrat
Non-adopter,New Jersey,175,175,0.144940869,87500,Some College,"(4000,5000+]",0,2,37,0,Republican
Non-adopter,California,38,38,0.164842264,17500,Some College,"(1000,1500]",0,3,67,1,Independent
Non-adopter,California,38,63,0.182273476,175000,Bachelor Degree,"(1000,1500]",1,2,40,0,Independent
Non-adopter,California,275,450,0.18700047,125000,Bachelor Degree,"(1000,1500]",0,1,59,0,Independent
Non-adopter,New Jersey,63,63,0.145694684,175000,Graduate Degree,"(1500,2000]",0,4,63,0,Independent
Non-adopter,Arizona,88,175,0.184697327,62500,High School or Less,"(1000,1500]",1,2,44,0,Independent
Non-adopter,California,110,200,0.182273476,87500,Graduate Degree,"(1000,1500]",0,1,27,0,Independent
Non-adopter,New Jersey,125,175,0.140733312,125000,Bachelor Degree,"(1000,1500]",0,2,26,0,Independent
Non-adopter,California,140,100,0.185442682,87500,Graduate Degree,"(3000,4000]",0,4,56,0,Republican
Non-adopter,California,150,80,0.1676911,62500,High School or Less,"(1000,1500]",1,4,18,0,Independent
Non-adopter,Arizona,88,125,0.199905379,62500,Bachelor Degree,"(1500,2000]",0,1,67,1,Republican
Non-adopter,New York,175,175,0.131402931,62500,Some College,"(2000,3000]",0,3,54,0,Independent
Non-adopter,New York,125,125,0.131628515,125000,Some College,"(3000,4000]",1,4,51,0,Republican
Non-adopter,New York,100,60,0.1332727,37500,Some College,"(1500,2000]",1,2,34,0,Democrat
Non-adopter,New York,225,125,0.136928697,125000,Graduate Degree,"(1500,2000]",1,2,44,0,Democrat
Non-adopter,California,225,325,0.18700047,37500,Graduate Degree,"(4000,5000+]",0,3,61,0,Independent
Non-adopter,California,38,38,0.182273476,125000,Graduate Degree,"(1500,2000]",0,2,77,1,Independent
Non-adopter,California,88,63,0.18700047,62500,Some College,"(2000,3000]",0,2,53,1,Republican
Non-adopter,New York,100,100,0.134536466,37500,Graduate Degree,"(1500,2000]",0,2,46,0,Independent
Non-adopter,Arizona,63,125,0.184697327,125000,Graduate Degree,"(2000,3000]",0,2,67,1,Democrat
Non-adopter,New York,63,63,0.130458995,37500,Some College,"(1000,1500]",0,2,59,1,Republican
Non-adopter,New Jersey,140,140,0.150491191,62500,Some College,"(1500,2000]",1,2,41,0,Independent
Non-adopter,Arizona,175,325,0.191768928,62500,Some College,"(2000,3000]",0,1,51,0,Democrat
Non-adopter,Arizona,38,88,0.184697327,37500,High School or Less,"(1000,1500]",0,2,51,1,Independent
Non-adopter,New Jersey,63,175,0.150308957,62500,Some College,"(1000,1500]",1,2,32,0,Independent
Non-adopter,Arizona,63,175,0.184697327,87500,Some College,"(1500,2000]",0,2,55,0,Republican
Non-adopter,New York,220,125,0.130454601,62500,Some College,"(4000,5000+]",0,2,35,0,Democrat
Adopter,Arizona,184,184,0.184697327,87500,Bachelor Degree,"(1500,2000]",0,1,63,0,Independent
Non-adopter,New Jersey,225,325,0.141406168,250000,High School or Less,"(2000,3000]",0,4,54,0,Republican
Non-adopter,Arizona,63,175,0.199905379,175000,Some College,"(2000,3000]",1,2,55,0,Republican
Non-adopter,New York,200,450,0.14287465,37500,High School or Less,"(1000,1500]",0,1,76,1,Independent
Non-adopter,California,265,300,0.173676259,37500,Some College,"(1000,1500]",0,1,63,1,Republican
Non-adopter,Arizona,63,18,0.199748819,37500,High School or Less,"(2000,3000]",0,1,68,1,Independent
Non-adopter,Arizona,88,225,0.184697327,125000,Some College,"(2000,3000]",0,2,61,0,Republican
Non-adopter,Arizona,125,225,0.184697327,37500,Some College,"(1500,2000]",0,2,44,0,Independent
Non-adopter,California,325,375,0.181662272,87500,Some College,"(2000,3000]",1,3,54,1,Republican
Non-adopter,New Jersey,200,300,0.141406168,62500,Bachelor Degree,"(2000,3000]",0,2,73,1,Independent
Non-adopter,California,38,18,0.190826154,62500,Some College,"(1500,2000]",0,3,52,0,Independent
Non-adopter,New Jersey,125,88,0.137376053,125000,Bachelor Degree,"(2000,3000]",0,2,61,1,Independent
Non-adopter,New Jersey,275,325,0.141837344,125000,Some College,"(1500,2000]",1,3,64,1,Democrat
Non-adopter,Arizona,38,88,0.199372954,125000,Some College,"(1500,2000]",0,1,77,1,Independent
Non-adopter,New York,200,200,0.143055579,125000,Some College,"(1000,1500]",1,2,37,0,Republican
Non-adopter,California,88,63,0.18700047,62500,Some College,"(1500,2000]",0,2,73,1,Republican
Adopter,Arizona,150,225,0.184697327,87500,Bachelor Degree,"(1500,2000]",0,2,51,0,Democrat
Non-adopter,Arizona,80,125,0.184697327,37500,High School or Less,"(1500,2000]",0,2,76,1,Democrat
Non-adopter,New Jersey,175,225,0.143531422,87500,High School or Less,"(2000,3000]",0,2,53,0,Democrat
Adopter,Arizona,150,150,0.184697327,87500,Graduate Degree,"(1500,2000]",0,2,68,0,Republican
Non-adopter,California,125,88,0.182273476,350000,Graduate Degree,"(3000,4000]",1,1,42,0,Democrat
Non-adopter,New Jersey,125,225,0.141837344,62500,Graduate Degree,"(4000,5000+]",0,1,53,0,Republican
Non-adopter,California,250,400,0.18700047,175000,Graduate Degree,"(2000,3000]",0,2,63,1,Independent
Non-adopter,New York,88,125,0.132440655,125000,Bachelor Degree,"(1000,1500]",0,2,54,0,Republican
Non-adopter,Arizona,88,175,0.199905379,17500,High School or Less,"(1500,2000]",0,2,54,0,Republican
Non-adopter,New Jersey,275,150,0.141458314,87500,Bachelor Degree,"(1500,2000]",1,4,54,0,Independent
Non-adopter,New Jersey,225,125,0.14218588,62500,High School or Less,"(3000,4000]",0,1,49,0,Independent
Non-adopter,New York,450,450,0.143055579,350000,Some College,"(2000,3000]",0,4,52,0,Republican
Non-adopter,California,38,38,0.165959732,87500,Graduate Degree,"(1000,1500]",0,2,35,0,Independent
Non-adopter,New Jersey,125,125,0.143531422,87500,Some College,"(1500,2000]",1,1,39,0,Republican
Non-adopter,Arizona,63,88,0.199905379,87500,Some College,"(1500,2000]",0,2,51,0,Republican
Non-adopter,Arizona,88,225,0.199905379,62500,Graduate Degree,"(2000,3000]",0,2,69,1,Democrat
Non-adopter,Arizona,125,375,0.184697327,87500,Some College,"(2000,3000]",0,3,51,0,Independent
Non-adopter,California,88,63,0.181662272,87500,High School or Less,"(2000,3000]",0,2,84,1,Independent
Non-adopter,New Jersey,38,88,0.145948679,37500,Bachelor Degree,"(1000,1500]",0,1,65,0,Democrat
Non-adopter,California,125,175,0.181662272,87500,Graduate Degree,"(1500,2000]",0,1,61,0,Independent
Non-adopter,Arizona,88,63,0.191942442,17500,Some College,"(0,1000]",0,3,48,0,Independent
Non-adopter,Arizona,38,125,0.199905379,125000,Graduate Degree,"(1500,2000]",0,2,56,0,Democrat
Non-adopter,New Jersey,90,200,0.138040129,87500,Graduate Degree,"(1500,2000]",0,1,58,1,Republican
Non-adopter,New York,125,63,0.136426073,37500,Some College,"(1000,1500]",0,2,61,0,Republican
Non-adopter,New York,80,88,0.132440655,125000,Bachelor Degree,"(1500,2000]",1,2,37,0,Democrat
Non-adopter,Arizona,125,125,0.184697327,87500,Some College,"(1500,2000]",0,2,66,1,Republican
Non-adopter,Arizona,38,175,0.199905379,37500,Some College,"(1500,2000]",0,2,53,0,Independent
Non-adopter,California,125,175,0.172770336,62500,High School or Less,"(1000,1500]",0,4,43,0,Republican
Non-adopter,Arizona,35,45,0.1988405,17500,Some College,"(1000,1500]",0,2,54,0,Independent
Non-adopter,New York,88,125,0.134224312,87500,Bachelor Degree,"(2000,3000]",0,2,60,1,Independent
Non-adopter,New York,220,270,0.130019787,125000,Bachelor Degree,"(1000,1500]",0,3,25,0,Republican
Non-adopter,New York,1000,100,0.138216355,350000,High School or Less,"(4000,5000+]",0,1,41,0,Independent
Non-adopter,California,125,88,0.194651838,87500,Bachelor Degree,"(1000,1500]",0,1,31,0,Democrat
Non-adopter,New Jersey,38,63,0.141406168,125000,Bachelor Degree,"(2000,3000]",0,2,54,1,Republican
Non-adopter,New York,85,85,0.129722412,17500,Bachelor Degree,"(1500,2000]",0,1,58,0,Democrat
Non-adopter,New Jersey,225,325,0.142132367,87500,Bachelor Degree,"(1500,2000]",0,1,36,0,Democrat
Non-adopter,New York,275,275,0.136928697,62500,Bachelor Degree,"(1500,2000]",0,2,79,1,Democrat
Non-adopter,New Jersey,225,175,0.145694684,62500,Bachelor Degree,"(2000,3000]",1,1,32,0,Republican
Non-adopter,New York,175,125,0.137588789,62500,Some College,"(1000,1500]",0,3,82,1,Republican
Non-adopter,New Jersey,200,500,0.143531422,175000,Graduate Degree,"(2000,3000]",0,3,57,0,Democrat
Non-adopter,New Jersey,125,175,0.14622124,37500,High School or Less,"(0,1000]",1,2,44,0,Republican
Non-adopter,New Jersey,275,375,0.150491191,175000,Bachelor Degree,"(3000,4000]",0,4,51,0,Democrat
Non-adopter,California,63,38,0.182273476,125000,Bachelor Degree,"(1000,1500]",1,2,37,0,Democrat
Non-adopter,New York,125,88,0.14287465,87500,Bachelor Degree,"(1000,1500]",0,2,28,0,Independent
Non-adopter,New York,88,63,0.130458995,125000,Bachelor Degree,"(2000,3000]",0,2,57,1,Democrat
Non-adopter,California,125,125,0.181662272,62500,Bachelor Degree,"(1000,1500]",0,1,79,1,Republican
Non-adopter,New York,125,175,0.132273183,62500,High School or Less,"(1500,2000]",0,2,55,0,Republican
Adopter,Arizona,125,450,0.184697327,125000,Graduate Degree,"(2000,3000]",0,2,58,0,Republican
Adopter,Arizona,100,250,0.199372954,87500,Bachelor Degree,"(2000,3000]",0,2,69,1,Republican
Non-adopter,Arizona,260,460,0.184697327,37500,Bachelor Degree,"(2000,3000]",1,2,30,0,Republican
Non-adopter,Arizona,63,125,0.184697327,37500,Some College,"(1000,1500]",0,1,71,1,Democrat
Non-adopter,New Jersey,375,225,0.14218588,87500,High School or Less,"(1000,1500]",0,1,44,0,Independent
Non-adopter,New York,380,290,0.139613867,87500,Bachelor Degree,"(3000,4000]",1,2,27,0,Democrat
Non-adopter,California,125,175,0.189795037,87500,Some College,"(1000,1500]",0,2,61,0,Republican
Non-adopter,New Jersey,225,275,0.144970535,125000,Some College,"(2000,3000]",0,2,56,0,Republican
Non-adopter,California,38,125,0.169027499,62500,Some College,"(1500,2000]",0,2,49,0,Republican
Non-adopter,New York,325,125,0.135646634,37500,Bachelor Degree,"(1000,1500]",1,3,39,0,Independent
Non-adopter,New York,225,225,0.130768876,87500,High School or Less,"(2000,3000]",0,3,54,0,Republican
Non-adopter,New York,325,275,0.137609191,87500,High School or Less,"(1000,1500]",0,2,31,0,Independent
Non-adopter,New Jersey,63,125,0.150308957,62500,Some College,"(1500,2000]",0,2,76,1,Republican
Non-adopter,New Jersey,160,160,0.141406168,62500,Some College,"(1500,2000]",0,2,28,0,Independent
Non-adopter,Arizona,88,88,0.201207263,62500,Some College,"(1500,2000]",0,2,38,0,Independent
Non-adopter,California,125,125,0.171184243,87500,High School or Less,"(2000,3000]",1,2,38,0,Republican
Non-adopter,California,125,63,0.173227205,62500,Some College,"(1500,2000]",0,2,71,0,Independent
Non-adopter,Arizona,63,88,0.199372954,125000,High School or Less,"(2000,3000]",0,2,68,1,Independent
Non-adopter,New Jersey,130,130,0.144970535,37500,High School or Less,"(1500,2000]",0,2,60,0,Independent
Non-adopter,California,225,125,0.163724796,250000,Some College,"(2000,3000]",0,3,51,0,Democrat
Non-adopter,New Jersey,125,450,0.141104985,250000,Graduate Degree,"(4000,5000+]",0,4,53,0,Democrat
Non-adopter,California,88,38,0.164842264,125000,Bachelor Degree,"(1000,1500]",0,1,66,1,Independent
Non-adopter,New York,600,800,0.13648607,87500,Graduate Degree,"(2000,3000]",1,2,34,0,Independent
Non-adopter,California,125,63,0.177295933,62500,Some College,"(1500,2000]",0,1,70,1,Independent
Non-adopter,Arizona,80,150,0.184697327,62500,Bachelor Degree,"(1500,2000]",1,4,45,0,Republican
Non-adopter,New York,63,125,0.132440655,175000,Graduate Degree,"(2000,3000]",0,2,52,0,Independent
Non-adopter,New York,88,88,0.14287465,62500,Some College,"(1500,2000]",0,1,48,0,Democrat
Non-adopter,Arizona,80,220,0.199905379,62500,Bachelor Degree,"(2000,3000]",0,1,58,1,Independent
Non-adopter,Arizona,225,275,0.199905379,87500,Some College,"(1000,1500]",0,2,54,1,Democrat
Non-adopter,Arizona,88,225,0.184697327,62500,Some College,"(1500,2000]",0,1,59,0,Republican
Non-adopter,California,63,38,0.181662272,37500,Some College,"(1500,2000]",0,4,54,0,Democrat
Non-adopter,New Jersey,175,225,0.144940869,87500,Bachelor Degree,"(2000,3000]",0,3,51,0,Independent
Non-adopter,New York,88,63,0.130458995,62500,Some College,"(1500,2000]",0,2,61,1,Democrat
Non-adopter,New Jersey,125,175,0.141458314,125000,Graduate Degree,"(1500,2000]",0,2,77,0,Democrat
Non-adopter,California,450,450,0.171995282,17500,Some College,"(2000,3000]",0,4,32,0,Republican
Non-adopter,California,245,225,0.170393921,37500,Bachelor Degree,"(2000,3000]",0,2,57,1,Independent
Non-adopter,New York,200,175,0.130458995,125000,Bachelor Degree,"(1000,1500]",0,1,48,0,Independent
Non-adopter,California,125,88,0.183624927,125000,Bachelor Degree,"(2000,3000]",1,1,36,0,Independent
Non-adopter,New Jersey,125,225,0.150308957,37500,Some College,"(3000,4000]",0,1,44,0,Republican
Non-adopter,California,88,175,0.185442682,175000,Graduate Degree,"(1000,1500]",1,2,38,0,Independent
Non-adopter,New Jersey,125,275,0.142274095,125000,Bachelor Degree,"(2000,3000]",0,3,59,1,Republican
Non-adopter,Arizona,38,275,0.199905379,87500,Some College,"(1500,2000]",1,2,41,0,Republican
Non-adopter,New Jersey,125,225,0.150308957,125000,Graduate Degree,"(2000,3000]",0,2,63,1,Independent
Non-adopter,Arizona,250,450,0.184697327,125000,Some College,"(3000,4000]",0,3,55,0,Democrat
